ZIP,LAT,LONG
27831,36.463087,-77.570553
27832,36.519809,-77.740128
27834,35.65677,-77.379527
27837,35.513865,-77.2046
27839,36.284912,-77.55688
27840,35.929708,-77.238886
27841,35.908579,-77.27636
27842,36.526749,-77.851988
27843,35.995534,-77.400001
27844,36.242713,-77.946425
27845,36.371267,-77.43999
27846,35.758568,-76.897527
27847,36.178202,-77.201851
27849,36.077306,-77.215025
27850,36.412391,-77.880191
27851,35.640083,-78.030678
27852,35.750459,-77.636931
27853,36.515237,-77.307178
27855,36.415557,-77.069339
27856,36.01368,-77.980574
27857,35.970826,-77.261068
27858,35.532451,-77.282787
27860,35.664163,-76.635302
27861,35.817205,-77.319014
27862,36.490175,-77.188291
27863,35.488165,-77.971796
27864,35.80113,-77.649353
27865,35.664024,-76.899975
27866,36.519869,-77.514565
27869,36.267105,-77.313433
27870,36.425216,-77.695139
27871,35.802069,-77.260565
27872,36.200954,-77.246027
27873,35.653316,-77.776044
27874,36.129011,-77.410692
27875,35.455706,-76.504667
27876,36.474414,-77.405107
27877,36.51881,-77.192219
27878,35.866118,-77.830602
27879,35.574488,-77.279651
27880,35.730736,-78.080589
27881,35.970197,-77.44228
27882,35.942383,-78.118404
27883,35.592351,-77.804401
27884,35.70352,-77.266635
27885,35.420015,-76.247278
27886,35.904495,-77.511659
27888,35.595826,-77.702269
27889,35.580432,-77.025019
27890,36.41418,-77.587745
27891,36.097735,-77.742789
27892,35.819171,-77.063472
27893,35.693766,-77.904137
27896,35.791,-77.97639
27897,36.324597,-77.20968
27909,36.288605,-76.268734
27910,36.281756,-76.993403
27915,35.336654,-75.512063
27916,36.329315,-75.920057
27917,36.355136,-75.997463
27919,36.308171,-76.504283
27920,35.253294,-75.538313
27921,36.3298,-76.147832
27922,36.316755,-76.84221
27923,36.368236,-75.930826
27924,36.168447,-76.832521
27925,35.841184,-76.173324
27926,36.505115,-76.604925
27927,36.331206,-75.851203
27928,35.808824,-76.437748
27929,36.439195,-76.016487
27932,36.09419,-76.588045
27935,36.431079,-76.868092
27936,35.247856,-75.59873
27937,36.512279,-76.773947
27938,36.384296,-76.716
27939,36.235206,-75.879817
27941,36.092315,-75.822829
27942,36.297139,-76.750854
27943,35.207826,-75.717187
27944,36.180897,-76.403244
27946,36.364231,-76.590231
27947,36.167137,-75.853521
27948,36.019229,-75.692172
27949,36.109859,-75.745433
27950,36.500551,-75.973664
27953,35.803985,-75.875404
27954,35.91271,-75.685335
27956,36.399985,-76.001115
27957,36.066297,-76.759059
27958,36.501198,-76.17333
27959,35.891936,-75.603436
27960,35.073231,-75.998527
27962,35.762002,-76.776452
27964,36.127053,-75.804257
27965,36.292401,-75.932948
27966,36.125626,-75.848248
27967,36.222319,-76.908397
27968,35.658631,-75.489189
27969,36.463307,-76.802587
27970,35.908747,-76.620202
27972,35.552458,-75.471299
27973,36.371209,-76.055514
27974,36.243057,-75.989559
27976,36.47861,-76.336271
27978,35.672202,-75.773128
27979,36.436768,-76.560679
27980,36.245324,-76.619385
27981,35.852855,-75.637424
27982,35.5659,-75.465481
27983,35.96203,-76.935766
27985,36.218808,-76.473719
27986,36.388979,-76.918295
28001,35.338552,-80.208179
28006,35.410436,-81.092004
28007,35.12168,-80.130545
28009,35.407846,-80.107195
28012,35.211504,-81.037865
28016,35.314932,-81.283292
28017,35.247082,-81.670682
28018,35.48898,-81.803385
28019,35.283896,-81.793877
28020,35.524091,-81.643245
28021,35.400774,-81.403346
28023,35.568585,-80.602542
28024,35.24331,-81.770575
28025,35.382565,-80.523443
28027,35.413317,-80.67547
28031,35.475193,-80.893685
28032,35.233033,-81.079513
28033,35.419107,-81.328427
28034,35.353664,-81.178943
28036,35.482087,-80.793351
28037,35.495486,-81.018484
28039,35.680389,-80.436238
28040,35.389977,-81.752184
28041,35.587422,-80.462535
28042,35.422984,-81.507477
28043,35.312387,-81.870315
28052,35.228494,-81.231832
28054,35.261363,-81.15015
28056,35.216936,-81.125003
28071,35.517515,-80.315893
28072,35.613219,-80.442328
28073,35.198574,-81.483785
28074,35.239358,-81.878193
28075,35.301918,-80.639271
28076,35.256446,-81.77952
28077,35.404802,-81.20277
28078,35.404779,-80.866541
28079,35.114666,-80.600597
28080,35.456746,-81.105685
28081,35.502816,-80.670173
28083,35.491833,-80.582207
28086,35.244164,-81.377912
28088,35.544382,-80.614631
28089,35.320272,-81.66069
28090,35.454659,-81.559555
28091,34.987392,-79.933002
28092,35.483239,-81.253054
28097,35.296733,-80.39332
28098,35.271135,-81.100787
28101,35.255802,-81.075416
28102,34.814818,-79.976632
28103,34.998974,-80.351455
28104,35.057978,-80.697771
28105,35.119788,-80.709693
28107,35.252964,-80.518034
28108,34.933185,-80.679471
28109,35.48289,-80.279892
28110,35.066044,-80.509089
28112,34.889925,-80.549548
28114,35.230441,-81.747702
28115,35.575405,-80.774921
28117,35.574963,-80.894157
28119,34.847539,-80.013943
28120,35.328586,-81.026424
28124,35.400074,-80.408289
28125,35.659025,-80.698613
28127,35.450168,-80.167234
28128,35.210699,-80.154524
28129,35.232252,-80.327397
28133,34.844926,-80.265681
28134,35.084481,-80.891536
28135,35.02977,-80.217264
28136,35.420501,-81.642411
28137,35.490898,-80.263638
28138,35.514441,-80.437354
28139,35.348363,-81.994737
28144,35.715746,-80.458946
28146,35.621144,-80.395596
28147,35.681053,-80.562965
28150,35.342703,-81.576248
28152,35.240769,-81.591391
28159,35.694166,-80.43521
28160,35.360671,-81.922286
28163,35.20702,-80.428498
28164,35.389444,-81.037135
28166,35.680088,-80.868764
28167,35.506425,-81.959442
28168,35.55236,-81.425071
28169,35.358117,-81.430602
28170,34.998714,-80.098784
28173,34.919177,-80.730565
28174,34.969035,-80.43958
28202,35.227271,-80.844194
28203,35.209006,-80.857571
28204,35.2146,-80.826754
28205,35.218774,-80.789616
28206,35.255423,-80.821516
28207,35.194148,-80.824585
28208,35.232005,-80.904989
28209,35.178714,-80.853985
28210,35.130509,-80.856685
28211,35.166342,-80.797285
28212,35.187703,-80.744556
28213,35.286229,-80.735231
28214,35.272034,-80.968109
28215,35.24557,-80.69893
28216,35.31019,-80.889636
28217,35.168745,-80.908364
28223,35.308875,-80.732499
28226,35.102697,-80.822129
28227,35.189567,-80.645408
28244,35.224605,-80.843094
28262,35.322061,-80.739972
28269,35.337313,-80.803472
28270,35.112035,-80.764605
28273,35.123659,-80.948455
28274,35.189104,-80.83384
28277,35.049856,-80.818019
28278,35.133373,-81.008837
28280,35.226332,-80.843091
28282,35.224815,-80.845277
28301,35.0748,-78.884257
28303,35.085631,-78.959361
28304,35.025528,-78.989604
28305,35.052609,-78.907244
28306,34.958495,-78.896848
28307,35.139602,-78.993577
28308,35.172036,-79.014963
28310,35.124541,-79.04339
28311,35.167769,-78.888697
28312,34.947752,-78.738133
28314,35.053208,-79.01547
28315,35.115044,-79.448548
28318,35.010768,-78.62373
28320,34.558122,-78.772715
28323,35.314791,-78.834376
28325,35.15337,-78.10422
28326,35.269044,-79.15469
28327,35.358148,-79.422784
28328,35.00513,-78.334419
28330,34.910673,-79.823315
28331,35.196432,-78.648539
28332,34.655389,-78.699284
28333,35.286131,-78.017373
28334,35.272208,-78.568104
28337,34.655856,-78.571951
28338,35.098899,-79.744237
28339,35.31054,-78.732747
28340,34.471354,-79.134422
28341,35.119876,-78.174437
28342,35.18567,-78.651615
28343,34.757362,-79.564875
28344,35.167989,-78.622725
28345,34.870288,-79.66564
28347,35.052588,-79.558842
28348,34.914973,-78.927021
28349,34.981159,-77.927059
28350,35.246712,-79.314996
28351,34.848096,-79.576652
28352,34.768395,-79.453559
28355,35.390535,-79.19515
28356,35.23702,-78.790396
28357,34.902094,-79.083013
28358,34.607857,-78.934772
28359,34.58685,-79.054744
28360,34.670328,-79.07494
28362,34.369609,-79.128839
28363,34.948668,-79.529934
28364,34.707928,-79.322676
28365,35.17233,-78.052287
28366,35.230228,-78.362014
28367,35.169804,-79.723229
28368,35.369444,-79.113313
28369,34.423373,-79.029416
28371,34.91065,-78.978348
28372,34.699915,-79.178622
28373,35.09347,-79.485597
28374,35.18928,-79.459071
28375,34.477245,-79.043363
28376,35.04681,-79.241396
28377,34.836294,-79.210785
28378,34.858772,-79.050603
28379,34.929217,-79.786856
28382,34.926629,-78.560381
28383,34.577871,-79.26909
28384,34.79156,-78.94141
28385,35.048,-78.499648
28386,34.862965,-79.128433
28387,35.180497,-79.375587
28390,35.220889,-78.953309
28391,35.03417,-78.698638
28392,34.734741,-78.795411
28393,34.981087,-78.18948
28394,35.217455,-79.241537
28395,35.130166,-78.727024
28396,34.955073,-79.413862
28398,34.989778,-78.064172
28399,34.769386,-78.719612
28401,34.291985,-77.972365
28403,34.221692,-77.880633
28405,34.264179,-77.868315
28409,34.150625,-77.86031
28411,34.301829,-77.793066
28412,34.136589,-77.920579
28420,34.054572,-78.468698
28421,34.505123,-78.167047
28422,34.049233,-78.211058
28423,34.270145,-78.404519
28424,34.290349,-78.699676
28425,34.560672,-77.900427
28428,34.038615,-77.905263
28429,34.341211,-77.900216
28430,34.284007,-78.932772
28431,34.317376,-78.844536
28432,34.168033,-78.758709
28433,34.488505,-78.616673
28434,34.47245,-78.470809
28435,34.405955,-78.109229
28436,34.246636,-78.283897
28438,34.420395,-78.91372
28439,34.286816,-79.001382
28441,34.811459,-78.427416
28442,34.310175,-78.601091
28443,34.481214,-77.692847
28444,34.688313,-78.319957
28445,34.528849,-77.535773
28447,34.618651,-78.278106
28448,34.518305,-78.359652
28449,33.973269,-77.941888
28450,34.309178,-78.496605
28451,34.236096,-78.119072
28452,34.005054,-78.555914
28453,34.866406,-78.076448
28454,34.670298,-77.653954
28455,34.111657,-78.631796
28456,34.374973,-78.287201
28457,34.456198,-77.871525
28458,34.819856,-78.081105
28460,34.52332,-77.417074
28461,33.966618,-78.057598
28462,33.999721,-78.311045
28463,34.109764,-78.776463
28464,34.782225,-78.02108
28465,33.912502,-78.100479
28466,34.74077,-77.875702
28467,33.918011,-78.591964
28468,33.899652,-78.519214
28469,33.93383,-78.473218
28470,33.96697,-78.395923
28472,34.299016,-78.691182
28478,34.64284,-78.042039
28479,34.100688,-78.016511
28480,34.214753,-77.800506
28501,35.239084,-77.527194
28504,35.227366,-77.635888
28508,35.099668,-77.824788
28509,35.145759,-76.805927
28510,34.987612,-76.804461
28511,34.901116,-76.345763
28512,34.701567,-76.806529
28513,35.442763,-77.389638
28515,35.191601,-76.689195
28516,34.85641,-76.619618
28518,34.894823,-77.747493
28519,35.127835,-77.012553
28520,34.99595,-76.466803
28521,34.817902,-77.736618
28523,35.208786,-77.299531
28524,34.79445,-76.463848
28525,35.132291,-77.686672
28526,35.244705,-77.408429
28527,35.258207,-77.017502
28528,34.73211,-76.538617
28529,35.103344,-76.878629
28530,35.373976,-77.415522
28531,34.698038,-76.555547
28532,34.905022,-76.886672
28533,34.901925,-76.900858
28537,35.256616,-76.55864
28538,35.416645,-77.565077
28539,34.694212,-77.232818
28540,34.744324,-77.499048
28542,34.729932,-77.461943
28543,34.734804,-77.39805
28544,34.696042,-77.290709
28546,34.827304,-77.391062
28547,34.631368,-77.32856
28551,35.321323,-77.780856
28552,35.2982,-76.555928
28553,34.739158,-76.510068
28554,35.475702,-77.592596
28555,34.867968,-77.248397
28556,35.132807,-76.637805
28557,34.737849,-76.750308
28560,35.126695,-76.977628
28562,35.080979,-77.125033
28570,34.776989,-76.880505
28571,35.046007,-76.703845
28572,35.019918,-77.723833
28573,34.979917,-77.197521
28574,34.878886,-77.589666
28575,34.688187,-76.880939
28577,34.906777,-76.404402
28578,35.196952,-77.856972
28579,34.812858,-76.505058
28580,35.453274,-77.679538
28581,34.844258,-76.435553
28582,34.748284,-77.150455
28584,34.72401,-77.100543
28585,35.049763,-77.41758
28586,35.32415,-77.177411
28587,35.186789,-76.666791
28589,34.796151,-76.494019
28590,35.520683,-77.416661
28594,34.701105,-76.973912
28601,35.772393,-81.326659
28602,35.673522,-81.382627
28604,36.179336,-81.850289
28605,36.12962,-81.694915
28606,36.051784,-81.306878
28607,36.214937,-81.64675
28609,35.678451,-81.057418
28610,35.729217,-81.145335
28611,36.00604,-81.736971
28612,35.650391,-81.53756
28613,35.737648,-81.207675
28615,36.474894,-81.670259
28616,36.021459,-81.930176
28617,36.480702,-81.361979
28618,36.213548,-81.516925
28619,35.760135,-81.606807
28621,36.275593,-80.785654
28622,36.19496,-81.948911
28623,36.529076,-80.973414
28624,36.119696,-81.413245
28625,35.869567,-80.88964
28626,36.292577,-81.517632
28627,36.453586,-81.014299
28628,35.729174,-81.778268
28629,36.347483,-81.359161
28630,35.831975,-81.42017
28631,36.547476,-81.410356
28634,35.972783,-80.757232
28635,36.332961,-81.126011
28636,35.939426,-81.063433
28637,35.717672,-81.419384
28638,35.845093,-81.477938
28640,36.404873,-81.399397
28641,35.97546,-81.894868
28642,36.225065,-80.815479
28643,36.529059,-81.540879
28644,36.426159,-81.277823
28645,35.97883,-81.547779
28646,36.073108,-81.846965
28649,36.335979,-81.212043
28650,35.571426,-81.15839
28651,36.306214,-81.308783
28652,36.089687,-81.986535
28653,36.066028,-81.901025
28654,36.058516,-81.159305
28655,35.763266,-81.749862
28657,36.021993,-81.942425
28658,35.637616,-81.235853
28659,36.215959,-81.148169
28660,35.968615,-80.856248
28662,36.02249,-81.891707
28663,36.537202,-81.289931
28664,36.04244,-82.005917
28665,36.209682,-81.373878
28666,35.718637,-81.470616
28667,35.774539,-81.425089
28668,36.435252,-80.982432
28669,36.223445,-80.989818
28670,36.194308,-80.912494
28671,35.750203,-81.526631
28672,36.483327,-81.32672
28673,35.617717,-80.998758
28675,36.506342,-81.136105
28676,36.33186,-80.85534
28677,35.738099,-80.926089
28678,35.832604,-81.071143
28679,36.260195,-81.840258
28681,35.922678,-81.223058
28682,35.588254,-80.965153
28683,36.390439,-80.911007
28684,36.33446,-81.606769
28685,36.347273,-81.040959
28689,36.043125,-80.933205
28690,35.732735,-81.57423
28692,36.314565,-81.837539
28693,36.471773,-81.559009
28694,36.366337,-81.468016
28697,36.136665,-81.162721
28698,36.314036,-81.760871
28701,35.705098,-82.636467
28702,35.379976,-83.641979
28704,35.461429,-82.570815
28705,36.035191,-82.15147
28707,35.398716,-83.066194
28708,35.271025,-82.859823
28709,35.771399,-82.379244
28710,35.456921,-82.279711
28711,35.600604,-82.269687
28712,35.173309,-82.770828
28713,35.3657,-83.511664
28714,35.878311,-82.304894
28715,35.511966,-82.711701
28716,35.439341,-82.847925
28717,35.049543,-83.093326
28718,35.159132,-82.634981
28719,35.510891,-83.520266
28720,35.447724,-82.262195
28721,35.633768,-82.930786
28722,35.208479,-82.061
28723,35.314077,-83.013475
28725,35.382223,-83.268112
28726,35.280999,-82.416555
28729,35.319556,-82.602883
28730,35.5314,-82.359785
28731,35.293544,-82.380326
28732,35.451748,-82.445743
28733,35.427397,-83.776971
28734,35.179313,-83.436973
28735,35.475405,-82.348507
28736,35.175658,-83.086467
28739,35.273876,-82.528602
28740,36.025664,-82.305281
28741,35.066425,-83.210613
28742,35.38276,-82.651275
28743,35.800283,-82.881224
28745,35.522124,-82.973977
28746,35.477191,-82.161693
28747,35.145558,-82.917326
28748,35.654923,-82.760267
28749,35.841043,-82.097874
28751,35.505476,-83.119563
28752,35.709599,-82.035573
28753,35.864206,-82.712631
28754,35.876857,-82.514362
28755,35.908203,-82.217538
28756,35.355885,-82.208566
28757,35.64804,-82.299164
28758,35.374886,-82.495691
28759,35.38135,-82.588899
28761,35.690316,-81.906845
28762,35.635334,-82.189772
28763,35.028708,-83.465932
28766,35.249443,-82.619253
28768,35.325018,-82.707184
28770,35.621106,-82.278167
28771,35.342948,-83.854495
28772,35.139069,-82.836919
28773,35.261092,-82.29799
28774,35.093536,-82.994977
28775,35.019153,-83.321072
28777,35.907661,-82.065327
28778,35.614196,-82.39767
28779,35.355752,-83.209682
28781,35.224056,-83.635479
28782,35.234277,-82.147383
28783,35.242329,-83.021121
28785,35.65327,-83.139633
28786,35.462034,-82.988724
28787,35.741533,-82.51564
28788,35.35056,-83.22267
28789,35.407057,-83.316777
28790,35.198206,-82.495237
28791,35.356985,-82.506995
28792,35.394424,-82.368428
28801,35.594539,-82.557972
28803,35.531703,-82.523021
28804,35.645008,-82.557723
28805,35.613854,-82.479705
28806,35.569645,-82.616787
28901,35.201287,-83.805074
28902,35.022948,-83.958294
28904,35.06863,-83.733593
28905,35.163064,-83.940936
28906,35.087244,-84.136635
28909,35.001138,-83.903263
29001,33.786644,-80.174065
29003,33.241221,-81.023815
29006,33.869101,-81.551078
29009,34.442983,-80.364579
29010,34.223617,-80.272258
29014,34.523382,-81.114513
29015,34.44537,-81.337781
29016,34.204016,-80.992765
29018,33.348796,-80.639177
29020,34.313938,-80.573806
29030,33.576312,-80.647573
29031,34.60681,-81.42897
29032,34.337003,-80.444323
29033,33.953093,-81.055204
29036,34.134001,-81.339907
29037,34.189935,-81.867694
29038,33.38095,-80.981269
29039,33.420441,-80.89215
29040,34.060703,-80.437779
29042,33.30556,-81.147853
29044,33.92571,-80.695204
29045,34.185078,-80.804984
29046,34.112507,-80.161301
29047,33.532178,-80.580231
29048,33.390563,-80.295285
29051,33.861626,-80.127828
29052,33.798313,-80.741302
29053,33.82754,-81.090895
29054,33.947908,-81.382842
29055,34.574244,-80.914866
29056,33.608638,-80.005987
29058,34.554283,-80.749684
29059,33.329159,-80.419059
29061,33.897493,-80.850604
29062,34.004286,-80.605521
29063,34.137162,-81.202313
29065,34.298342,-81.317271
29067,34.544166,-80.537094
29069,34.180119,-80.094644
29070,33.916667,-81.449233
29072,33.998854,-81.272851
29073,33.888025,-81.238637
29074,34.441127,-80.818402
29075,34.200659,-81.377808
29078,34.181636,-80.699401
29079,34.289086,-80.113167
29080,34.012164,-80.085577
29081,33.08908,-81.047373
29082,33.038215,-80.939141
29101,34.481778,-80.244607
29102,33.654194,-80.202339
29104,33.994689,-80.211764
29105,33.806395,-81.593579
29107,33.523387,-81.117556
29108,34.305515,-81.627348
29111,33.778496,-80.020582
29112,33.625111,-81.08166
29113,33.432442,-81.135333
29114,33.954301,-79.932279
29115,33.477717,-80.844199
29117,33.498276,-80.850086
29118,33.569394,-80.888558
29122,34.238792,-81.328296
29123,33.757417,-81.261261
29125,33.695901,-80.474856
29126,34.328933,-81.419482
29127,34.153252,-81.512463
29128,34.095702,-80.532082
29129,33.789189,-81.672617
29130,34.331606,-80.88041
29133,33.358911,-80.803127
29135,33.701789,-80.751062
29137,33.596191,-81.321416
29138,34.042392,-81.776152
29142,33.465154,-80.522456
29145,34.216762,-81.806759
29146,33.508249,-81.295412
29148,33.534926,-80.335816
29150,33.818941,-80.316867
29152,33.972657,-80.467319
29153,33.970597,-80.305765
29154,33.815261,-80.435274
29160,33.746888,-81.035516
29161,34.10365,-79.943426
29162,33.889725,-80.008189
29163,33.417579,-80.44645
29164,33.658486,-81.430835
29166,33.897095,-81.712255
29168,33.848449,-80.540767
29169,33.997503,-81.097406
29170,33.939106,-81.144562
29172,33.905765,-81.075502
29175,34.442656,-80.606602
29177,34.140505,-81.267506
29178,34.495839,-81.589728
29180,34.365471,-81.098531
29201,33.982478,-81.028094
29203,34.100612,-81.040698
29204,34.029028,-80.999809
29205,33.990015,-80.99663
29206,34.028886,-80.960979
29207,34.042447,-80.845986
29208,33.997515,-81.026796
29209,33.926751,-80.950364
29210,34.045458,-81.110262
29212,34.077553,-81.202336
29223,34.092634,-80.919271
29225,33.995404,-81.030051
29229,34.145968,-80.894404
29301,34.935234,-82.014769
29302,34.884446,-81.8436
29303,34.995296,-81.968368
29306,34.892633,-81.921504
29307,34.982716,-81.831555
29316,35.043045,-81.975107
29320,34.958567,-81.992583
29321,34.714655,-81.741066
29322,35.121094,-82.132432
29323,35.126341,-81.907463
29324,34.991295,-81.824132
29325,34.468206,-81.845183
29329,34.992453,-81.835984
29330,35.052577,-81.80432
29331,34.644241,-81.858033
29332,34.278677,-81.970378
29333,34.97095,-81.910754
29334,34.905551,-82.124414
29335,34.659271,-81.906657
29338,35.134468,-82.001787
29340,34.972313,-81.585917
29341,35.119654,-81.712593
29346,34.945184,-81.836208
29349,35.067335,-82.068095
29351,34.421036,-81.808045
29353,34.830741,-81.648604
29355,34.363443,-81.747608
29356,35.146893,-82.260805
29360,34.488025,-82.045785
29364,34.788287,-81.462342
29365,34.981062,-82.171924
29368,35.082619,-81.862846
29369,34.86562,-82.019463
29370,34.373026,-81.977361
29372,34.902124,-81.711842
29373,34.92447,-81.743043
29374,34.789284,-81.845267
29375,34.860536,-82.113828
29376,34.811382,-81.944219
29377,34.930737,-82.096839
29378,34.966792,-81.968697
29379,34.687626,-81.601568
29384,34.340252,-82.090181
29385,34.972731,-82.101433
29388,34.762969,-82.045689
29401,32.77718,-79.932
29403,32.803349,-79.945734
29404,32.897841,-80.052445
29405,32.852297,-79.980016
29406,32.937294,-80.035355
29407,32.79893,-79.997803
29409,32.796655,-79.960706
29410,32.938216,-80.014936
29412,32.711919,-79.952176
29414,32.842866,-80.104559
29418,32.909514,-80.095232
29420,32.932463,-80.100063
29424,32.784887,-79.937725
29425,32.78527,-79.948392
29426,32.772145,-80.374085
29429,32.988642,-79.696156
29431,33.271438,-79.881694
29432,33.228489,-80.813864
29434,33.140888,-79.843725
29435,32.953108,-80.466101
29436,33.315358,-80.18725
29437,33.135176,-80.417764
29438,32.565933,-80.32173
29439,32.652591,-79.95248
29440,33.38111,-79.32976
29445,32.997022,-79.966603
29446,32.588889,-80.510785
29448,33.255537,-80.452774
29449,32.699809,-80.280925
29450,33.087378,-79.771543
29451,32.828009,-79.750481
29452,32.717609,-80.470698
29453,33.222884,-79.60735
29455,32.684168,-80.091953
29456,32.984201,-80.113273
29458,33.119492,-79.486193
29461,33.170981,-80.008578
29464,32.819473,-79.857027
29466,32.87555,-79.783739
29468,33.427314,-80.079775
29469,33.243672,-80.131055
29470,32.814197,-80.210254
29471,33.192654,-80.670479
29472,33.054643,-80.325327
29474,32.902724,-80.524038
29475,32.966876,-80.819388
29477,33.163169,-80.56521
29479,33.380601,-79.890563
29481,33.120379,-80.793077
29482,32.770949,-79.831136
29483,33.030187,-80.233763
29485,32.933191,-80.207191
29486,33.103211,-80.166653
29487,32.657682,-80.183948
29488,32.906763,-80.672836
29492,32.909642,-79.879781
29493,33.045319,-80.842769
29501,34.204581,-79.82697
29505,34.130066,-79.688893
29506,34.210452,-79.649896
29510,33.454312,-79.613121
29511,33.975634,-79.122163
29512,34.619033,-79.718041
29516,34.442926,-79.614801
29518,33.794814,-79.846611
29519,34.016181,-79.360465
29520,34.687998,-79.929523
29525,34.563074,-79.515487
29526,33.867767,-78.976526
29527,33.785083,-79.140176
29530,33.996055,-79.740075
29532,34.282779,-79.850175
29536,34.418937,-79.371955
29540,34.383832,-79.850462
29541,34.064949,-79.74075
29543,34.2876,-79.265925
29544,34.001578,-79.220764
29545,34.16366,-78.966477
29546,33.883845,-79.349409
29547,34.488143,-79.32805
29550,34.39327,-80.077031
29554,33.70264,-79.392499
29555,33.840906,-79.457601
29556,33.668227,-79.763139
29560,33.838702,-79.749876
29563,34.35334,-79.208671
29564,33.475902,-79.856124
29565,34.358052,-79.499289
29566,33.888951,-78.659429
29567,34.560972,-79.432683
29568,33.913616,-78.750292
29569,34.03263,-78.911584
29570,34.667866,-79.562707
29571,34.135077,-79.425051
29572,33.769526,-78.792285
29574,34.165413,-79.260831
29575,33.629139,-78.970404
29576,33.569819,-79.053506
29577,33.69765,-78.90646
29579,33.76636,-78.913478
29580,33.653101,-79.551975
29581,34.194863,-79.114239
29582,33.832049,-78.654824
29583,33.977851,-79.571077
29584,34.576481,-80.053649
29585,33.556464,-79.088953
29588,33.670794,-79.023125
29589,34.100602,-79.320161
29590,33.56892,-79.848696
29591,33.937999,-79.76229
29592,34.245086,-79.454441
29593,34.493107,-79.856964
29594,34.640233,-79.57736
29596,34.736119,-79.851195
29601,34.847311,-82.402121
29605,34.778047,-82.380192
29607,34.809603,-82.328865
29609,34.912592,-82.38817
29611,34.830934,-82.458497
29613,34.924255,-82.440488
29614,34.873714,-82.363011
29615,34.856825,-82.296139
29617,34.914439,-82.466074
29620,34.182407,-82.425607
29621,34.505915,-82.603854
29624,34.435943,-82.624115
29625,34.555519,-82.765621
29626,34.460802,-82.756514
29627,34.518591,-82.480284
29628,34.08847,-82.564499
29630,34.738673,-82.799161
29631,34.681593,-82.817762
29634,34.6756,-82.835245
29635,35.07649,-82.634765
29638,34.363867,-82.338204
29639,34.303669,-82.428794
29640,34.87771,-82.575421
29642,34.776737,-82.563612
29643,34.507566,-82.975315
29644,34.666066,-82.195447
29645,34.587727,-82.127358
29646,34.136053,-82.14847
29649,34.238919,-82.145019
29650,34.897991,-82.258012
29651,35.02383,-82.279564
29653,34.306003,-82.232469
29654,34.455557,-82.370206
29655,34.26525,-82.632434
29657,34.767066,-82.686594
29658,34.771546,-83.303341
29659,34.211685,-82.64531
29661,35.057496,-82.554666
29662,34.779208,-82.30308
29664,34.860888,-83.157553
29665,34.724825,-82.914632
29666,34.113326,-81.979552
29667,34.764327,-82.756529
29669,34.638704,-82.412542
29670,34.643979,-82.723237
29671,34.943796,-82.72112
29672,34.751685,-82.932051
29673,34.720191,-82.455248
29676,34.953666,-82.984956
29678,34.63447,-82.937301
29680,34.684858,-82.293791
29681,34.767679,-82.225003
29682,34.836191,-82.853397
29683,35.030088,-82.492939
29684,34.379432,-82.718704
29685,34.983435,-82.844869
29686,34.958205,-83.053088
29687,34.986636,-82.327451
29689,34.5367,-82.87594
29690,35.059806,-82.417198
29691,34.783623,-83.076927
29692,34.411805,-82.219468
29693,34.641751,-83.154596
29696,34.781122,-83.008462
29697,34.625593,-82.548639
29702,35.116068,-81.473073
29704,34.83212,-80.909792
29706,34.715558,-81.23453
29707,34.987552,-80.858188
29708,35.048227,-80.986659
29709,34.718509,-80.098942
29710,35.106284,-81.221471
29712,34.797966,-80.975531
29714,34.711779,-80.913775
29715,35.011342,-80.927133
29717,34.95073,-81.448855
29718,34.629803,-80.357614
29720,34.745312,-80.743312
29724,34.775005,-81.012539
29726,34.860853,-81.236148
29727,34.719265,-80.264601
29728,34.764953,-80.400558
29729,34.689134,-81.00676
29730,34.889897,-81.017852
29732,34.970716,-81.081364
29733,34.939453,-81.031719
29741,34.725288,-80.195526
29742,34.869981,-81.392261
29743,35.026136,-81.423067
29745,34.990875,-81.214056
29801,33.585864,-81.691726
29803,33.453473,-81.701926
29805,33.641872,-81.614053
29809,33.416161,-81.689293
29810,32.986368,-81.37811
29812,33.214437,-81.383394
29816,33.502122,-81.872627
29817,33.36951,-81.270761
29819,34.044227,-82.227378
29821,33.636618,-82.115231
29824,33.814545,-81.993868
29826,33.385382,-81.359584
29827,32.970088,-81.242285
29828,33.523428,-81.82963
29829,33.57472,-81.857718
29831,33.338725,-81.864111
29832,33.839003,-81.803671
29834,33.517756,-81.843006
29835,33.920581,-82.29452
29836,33.085199,-81.496035
29838,33.747491,-82.15107
29840,33.996543,-82.542575
29841,33.526407,-81.939337
29842,33.457043,-81.86071
29843,33.182069,-81.179772
29844,33.785183,-82.214131
29845,33.825859,-82.213392
29847,33.704138,-81.847277
29848,33.972317,-82.060396
29849,33.103626,-81.238347
29851,33.511092,-81.815851
29853,33.399205,-81.431756
29856,33.485256,-81.511831
29860,33.614688,-81.984428
29899,33.928023,-82.250602
29902,32.317597,-80.682213
29904,32.478848,-80.721951
29905,32.355371,-80.700252
29906,32.445112,-80.752875
29907,32.474692,-80.599222
29909,32.336992,-80.848074
29910,32.217824,-80.894994
29911,32.928833,-81.155189
29912,32.584548,-80.928494
29915,32.118706,-80.861178
29916,32.728963,-80.958706
29918,32.744462,-81.247365
29920,32.36422,-80.55361
